transaction_id,store_id,product_id,quantity_sold,unit_price,total_amount,sale_date
51107,3,1008,8,65.0,520.0,2024-05-05
51108,3,1007,2,45.0,90.0,2024-12-11
51109,1,1004,6,180.0,1080.0,2024-10-23
51110,1,1005,4,185.0,740.0,2024-01-21
51111,4,1001,9,450.0,4050.0,2024-09-17
51112,5,1007,5,45.0,225.0,2024-06-20
51113,3,1001,7,450.0,3150.0,2024-07-12
51114,4,1010,9,25.0,225.0,2024-06-10
51115,2,1013,5,120.0,600.0,2024-01-30
51116,2,1006,5,120.0,600.0,2024-04-14
51117,2,1014,7,35.0,245.0,2024-04-02
51118,3,1014,1,35.0,35.0,2024-10-17
51119,4,1009,7,85.0,595.0,2024-07-31
51120,1,1014,3,35.0,105.0,2024-09-24
51121,3,1004,8,180.0,1440.0,2024-05-17
51122,5,1006,2,120.0,240.0,2024-05-21
51123,4,1009,1,85.0,85.0,2024-08-06
51124,4,1005,8,185.0,1480.0,2024-03-12
51125,5,1014,9,35.0,315.0,2024-02-04
51126,1,1014,3,35.0,105.0,2024-05-24
51127,5,1002,9,35.0,315.0,2024-11-29
51128,2,1004,8,180.0,1440.0,2024-07-02
51129,2,1006,1,120.0,120.0,2024-03-05
51130,2,1008,7,65.0,455.0,2024-05-09
51131,5,1004,5,180.0,900.0,2024-06-05
51132,4,1001,2,450.0,900.0,2024-01-01
51133,5,1008,6,65.0,390.0,2024-04-14
51134,1,1007,8,45.0,360.0,2024-03-07
51135,5,1007,10,45.0,450.0,2024-11-11
51136,3,1002,2,35.0,70.0,2024-10-21
51137,1,1006,2,120.0,240.0,2024-06-26
51138,4,1007,8,45.0,360.0,2024-06-09
51139,1,1003,9,55.0,495.0,2024-04-18
51140,4,1008,6,65.0,390.0,2024-05-08
51141,5,1003,10,55.0,550.0,2024-12-23
51142,3,1002,4,35.0,140.0,2024-03-02
51143,1,1001,2,450.0,900.0,2024-10-05
51144,2,1012,3,40.0,120.0,2024-06-30
51145,2,1008,10,65.0,650.0,2024-06-30
51146,5,1002,2,35.0,70.0,2024-09-18
51147,1,1004,3,180.0,540.0,2024-04-03
51148,3,1008,9,65.0,585.0,2024-07-31
51149,3,1011,6,30.0,180.0,2024-01-26
51150,2,1009,1,85.0,85.0,2024-04-09
51151,4,1001,3,450.0,1350.0,2024-05-21
51152,2,1012,6,40.0,240.0,2024-07-25
51153,3,1013,9,120.0,1080.0,2024-05-17
51154,4,1008,7,65.0,455.0,2024-11-11
51155,5,1011,2,30.0,60.0,2024-11-01
51156,4,1004,6,180.0,1080.0,2024-02-13
51157,3,1003,3,55.0,165.0,2024-05-04
51158,5,1006,4,120.0,480.0,2024-08-26
51159,2,1006,4,120.0,480.0,2024-04-06
51160,2,1004,7,180.0,1260.0,2024-02-18
51161,1,1006,2,120.0,240.0,2024-06-06
51162,1,1010,9,25.0,225.0,2024-01-29
51163,2,1011,7,30.0,210.0,2024-07-01
51164,2,1004,4,180.0,720.0,2024-06-21
51165,2,1012,8,40.0,320.0,2024-01-07
51166,5,1012,9,40.0,360.0,2024-02-07
51167,4,1007,3,45.0,135.0,2024-07-11
51168,2,1009,3,85.0,255.0,2024-12-30
51169,3,1013,3,120.0,360.0,2024-06-05
51170,1,1013,9,120.0,1080.0,2024-12-06
51171,3,1014,7,35.0,245.0,2024-03-14
51172,5,1006,5,120.0,600.0,2024-10-29
51173,3,1007,4,45.0,180.0,2024-07-15
51174,5,1012,8,40.0,320.0,2024-04-07
51175,1,1005,7,185.0,1295.0,2024-04-19
51176,2,1001,7,450.0,3150.0,2024-12-23
51177,5,1005,10,185.0,1850.0,2024-05-26
51178,4,1006,9,120.0,1080.0,2024-07-11
51179,2,1001,8,450.0,3600.0,2024-02-09
51180,5,1002,3,35.0,105.0,2024-01-27
51181,2,1012,1,40.0,40.0,2024-11-15
51182,2,1014,9,35.0,315.0,2024-02-12
51183,4,1010,1,25.0,25.0,2024-07-09
51184,1,1006,6,120.0,720.0,2024-08-09
51185,3,1006,5,120.0,600.0,2024-03-18
51186,3,1004,3,180.0,540.0,2024-11-12
51187,1,1013,3,120.0,360.0,2024-08-25
51188,4,1010,6,25.0,150.0,2024-02-20
51189,3,1014,9,35.0,315.0,2024-03-28
51190,2,1012,8,40.0,320.0,2024-10-24
51191,4,1012,7,40.0,280.0,2024-05-31
51192,3,1011,1,30.0,30.0,2024-03-16
51193,5,1010,6,25.0,150.0,2024-05-08
51194,4,1008,7,65.0,455.0,2024-12-16
51195,1,1004,3,180.0,540.0,2024-02-25
51196,5,1004,6,180.0,1080.0,2024-07-28
51197,3,1013,10,120.0,1200.0,2024-03-26
51198,2,1013,10,120.0,1200.0,2024-10-11
51199,2,1004,6,180.0,1080.0,2024-04-09
51200,2,1008,3,65.0,195.0,2024-03-31
51201,2,1004,6,180.0,1080.0,2024-04-17
51202,2,1010,9,25.0,225.0,2024-12-27
51203,4,1006,4,120.0,480.0,2024-06-23
51204,2,1004,2,180.0,360.0,2024-06-20
51205,5,1010,3,25.0,75.0,2024-05-20
51206,1,1007,3,45.0,135.0,2024-02-10
51207,1,1013,1,120.0,120.0,2024-04-07
51208,3,1008,7,65.0,455.0,2024-02-14
51209,5,1011,9,30.0,270.0,2024-03-15
51210,1,1005,6,185.0,1110.0,2024-03-03
51211,2,1011,3,30.0,90.0,2024-12-22
51212,3,1002,6,35.0,210.0,2024-10-05
51213,4,1002,3,35.0,105.0,2024-09-07
51214,5,1010,6,25.0,150.0,2024-06-28
51215,3,1007,5,45.0,225.0,2024-01-06
51216,3,1012,3,40.0,120.0,2024-02-06
51217,3,1006,1,120.0,120.0,2024-03-18
51218,1,1014,6,35.0,210.0,2024-05-24
51219,3,1007,4,45.0,180.0,2024-03-05
51220,1,1008,6,65.0,390.0,2024-01-25
51221,1,1006,4,120.0,480.0,2024-06-06
51222,3,1005,9,185.0,1665.0,2024-04-07
51223,4,1012,4,40.0,160.0,2024-04-26
51224,2,1008,6,65.0,390.0,2024-10-14
51225,2,1011,7,30.0,210.0,2024-10-24
51226,5,1010,7,25.0,175.0,2024-10-22
51227,4,1006,4,120.0,480.0,2024-11-06
51228,1,1004,7,180.0,1260.0,2024-03-14
51229,1,1013,2,120.0,240.0,2024-12-02
51230,3,1007,2,45.0,90.0,2024-06-16
51231,5,1012,6,40.0,240.0,2024-08-02
51232,3,1003,10,55.0,550.0,2024-02-11
51233,2,1001,8,450.0,3600.0,2024-10-29
51234,5,1014,7,35.0,245.0,2024-04-01
51235,3,1009,1,85.0,85.0,2024-01-08
51236,5,1005,5,185.0,925.0,2024-03-14
51237,4,1010,5,25.0,125.0,2024-08-12
51238,4,1003,2,55.0,110.0,2024-03-16
51239,3,1008,4,65.0,260.0,2024-07-08
51240,2,1001,1,450.0,450.0,2024-12-22
51241,3,1004,10,180.0,1800.0,2024-01-30
51242,1,1012,7,40.0,280.0,2024-11-11
51243,5,1002,6,35.0,210.0,2024-07-13
51244,2,1014,3,35.0,105.0,2024-05-02
51245,3,1007,3,45.0,135.0,2024-07-24
51246,2,1014,10,35.0,350.0,2024-09-28
51247,1,1002,10,35.0,350.0,2024-11-13
51248,1,1005,7,185.0,1295.0,2024-09-06
51249,4,1008,3,65.0,195.0,2024-12-25
51250,4,1002,4,35.0,140.0,2024-04-26
51251,1,1001,3,450.0,1350.0,2024-01-07
51252,3,1010,7,25.0,175.0,2024-07-10
51253,4,1003,10,55.0,550.0,2024-09-16
51254,5,1004,7,180.0,1260.0,2024-01-21
51255,5,1004,4,180.0,720.0,2024-02-15
51256,3,1009,7,85.0,595.0,2024-07-31
51257,1,1001,10,450.0,4500.0,2024-12-05
51258,3,1005,4,185.0,740.0,2024-01-04
51259,1,1002,3,35.0,105.0,2024-10-02
51260,5,1012,4,40.0,160.0,2024-08-01
51261,3,1012,8,40.0,320.0,2024-07-02
51262,2,1004,4,180.0,720.0,2024-02-07
51263,4,1013,4,120.0,480.0,2024-08-31
51264,4,1005,8,185.0,1480.0,2024-07-26
51265,5,1011,3,30.0,90.0,2024-10-30
51266,3,1013,9,120.0,1080.0,2024-09-28
51267,5,1005,2,185.0,370.0,2024-04-04
51268,4,1007,8,45.0,360.0,2024-09-05
51269,5,1007,7,45.0,315.0,2024-10-23
51270,4,1008,4,65.0,260.0,2024-06-22
51271,3,1011,2,30.0,60.0,2024-05-05
51272,4,1004,8,180.0,1440.0,2024-09-05
51273,4,1009,8,85.0,680.0,2024-04-01
51274,3,1002,6,35.0,210.0,2024-09-29
51275,4,1012,9,40.0,360.0,2024-05-22
51276,4,1005,8,185.0,1480.0,2024-02-05
51277,4,1010,1,25.0,25.0,2024-04-07
51278,4,1002,6,35.0,210.0,2024-04-03
51279,1,1003,2,55.0,110.0,2024-11-17
51280,2,1007,8,45.0,360.0,2024-02-16
51281,3,1001,3,450.0,1350.0,2024-11-25
51282,4,1003,3,55.0,165.0,2024-11-30
51283,5,1002,9,35.0,315.0,2024-05-23
51284,1,1002,9,35.0,315.0,2024-04-14
51285,2,1010,1,25.0,25.0,2024-05-13
51286,1,1002,1,35.0,35.0,2024-05-10
51287,1,1010,2,25.0,50.0,2024-11-09
51288,4,1002,10,35.0,350.0,2024-02-04
51289,1,1003,9,55.0,495.0,2024-12-05
51290,4,1006,2,120.0,240.0,2024-06-30
51291,1,1012,3,40.0,120.0,2024-08-26
51292,4,1009,9,85.0,765.0,2024-07-11
51293,1,1002,2,35.0,70.0,2024-04-08
51294,1,1001,4,450.0,1800.0,2024-02-26
51295,5,1009,10,85.0,850.0,2024-12-04
51296,3,1011,6,30.0,180.0,2024-07-07
51297,2,1008,9,65.0,585.0,2024-12-04
51298,2,1008,5,65.0,325.0,2024-05-22
51299,5,1003,4,55.0,220.0,2024-01-09
51300,2,1004,2,180.0,360.0,2024-01-21
51301,4,1012,3,40.0,120.0,2024-12-22
51302,1,1003,9,55.0,495.0,2024-03-04
51303,2,1011,9,30.0,270.0,2024-04-12
51304,1,1009,6,85.0,510.0,2024-10-03
51305,5,1010,4,25.0,100.0,2024-02-19
51306,1,1004,5,180.0,900.0,2024-01-31
51307,3,1012,4,40.0,160.0,2024-04-04
51308,4,1012,3,40.0,120.0,2024-12-29
51309,5,1001,4,450.0,1800.0,2024-05-27
51310,5,1007,5,45.0,225.0,2024-11-29
51311,3,1012,9,40.0,360.0,2024-11-16
51312,1,1012,1,40.0,40.0,2024-05-31
51313,3,1007,2,45.0,90.0,2024-04-03
51314,3,1003,8,55.0,440.0,2024-11-10
51315,4,1008,4,65.0,260.0,2024-06-10
51316,5,1001,5,450.0,2250.0,2024-10-06
51317,3,1011,1,30.0,30.0,2024-09-17
51318,3,1008,2,65.0,130.0,2024-06-03
51319,1,1013,8,120.0,960.0,2024-08-07
51320,4,1009,1,85.0,85.0,2024-05-14
51321,2,1011,9,30.0,270.0,2024-09-23
51322,3,1001,10,450.0,4500.0,2024-06-22
51323,5,1010,5,25.0,125.0,2024-01-05
51324,3,1003,10,55.0,550.0,2024-06-29
51325,2,1011,3,30.0,90.0,2024-05-05
51326,1,1001,8,450.0,3600.0,2024-04-05
51327,4,1014,8,35.0,280.0,2024-02-28
51328,4,1003,5,55.0,275.0,2024-10-18
51329,3,1014,9,35.0,315.0,2024-05-22
51330,3,1006,8,120.0,960.0,2024-12-15
51331,2,1001,1,450.0,450.0,2024-05-08
51332,3,1013,5,120.0,600.0,2024-07-24
51333,4,1004,8,180.0,1440.0,2024-06-08
51334,3,1012,6,40.0,240.0,2024-08-18
51335,2,1005,4,185.0,740.0,2024-03-05
51336,2,1002,8,35.0,280.0,2024-09-09
51337,2,1009,9,85.0,765.0,2024-09-15
51338,3,1012,9,40.0,360.0,2024-03-04
51339,1,1001,2,450.0,900.0,2024-12-07
51340,2,1009,5,85.0,425.0,2024-07-09
51341,1,1005,2,185.0,370.0,2024-04-17
51342,1,1008,1,65.0,65.0,2024-04-09
51343,4,1006,1,120.0,120.0,2024-10-26
51344,1,1011,5,30.0,150.0,2024-03-17
51345,1,1010,6,25.0,150.0,2024-10-31
51346,5,1004,7,180.0,1260.0,2024-06-04
51347,3,1005,9,185.0,1665.0,2024-01-22
51348,5,1012,6,40.0,240.0,2024-06-17
51349,5,1014,10,35.0,350.0,2024-01-24
51350,4,1013,5,120.0,600.0,2024-07-27
51351,4,1003,7,55.0,385.0,2024-11-25
51352,3,1009,10,85.0,850.0,2024-08-15
51353,4,1006,3,120.0,360.0,2024-06-18
51354,4,1013,8,120.0,960.0,2024-02-25
51355,5,1006,6,120.0,720.0,2024-06-20
51356,2,1007,2,45.0,90.0,2024-01-06
51357,4,1011,7,30.0,210.0,2024-01-14
51358,2,1007,4,45.0,180.0,2024-01-01
51359,1,1001,10,450.0,4500.0,2024-10-11
51360,5,1011,5,30.0,150.0,2024-09-09
51361,5,1012,7,40.0,280.0,2024-03-26
51362,2,1014,10,35.0,350.0,2024-07-22
51363,3,1013,7,120.0,840.0,2024-06-15
51364,2,1009,3,85.0,255.0,2024-07-31
51365,4,1012,2,40.0,80.0,2024-06-16
51366,3,1007,3,45.0,135.0,2024-07-17
51367,1,1008,8,65.0,520.0,2024-10-13
51368,1,1002,2,35.0,70.0,2024-07-26
51369,1,1007,7,45.0,315.0,2024-01-20
51370,1,1011,9,30.0,270.0,2024-05-01
51371,3,1003,3,55.0,165.0,2024-03-12
51372,5,1005,6,185.0,1110.0,2024-12-08
51373,5,1011,4,30.0,120.0,2024-09-16
51374,5,1001,8,450.0,3600.0,2024-03-09
51375,4,1005,9,185.0,1665.0,2024-04-02
51376,3,1002,2,35.0,70.0,2024-06-07
51377,4,1014,5,35.0,175.0,2024-07-27
51378,4,1012,4,40.0,160.0,2024-12-06
51379,1,1014,6,35.0,210.0,2024-07-31
51380,3,1003,10,55.0,550.0,2024-09-13
51381,4,1012,9,40.0,360.0,2024-05-19
51382,2,1009,3,85.0,255.0,2024-07-04
51383,2,1005,10,185.0,1850.0,2024-01-21
51384,4,1007,1,45.0,45.0,2024-04-26
51385,1,1012,1,40.0,40.0,2024-06-27
51386,1,1012,10,40.0,400.0,2024-11-28
51387,4,1008,4,65.0,260.0,2024-04-09
51388,2,1014,1,35.0,35.0,2024-03-08
51389,4,1009,1,85.0,85.0,2024-03-26
51390,1,1010,5,25.0,125.0,2024-11-11
51391,2,1004,2,180.0,360.0,2024-03-28
51392,1,1005,9,185.0,1665.0,2024-04-19
51393,2,1001,9,450.0,4050.0,2024-08-16
51394,3,1013,6,120.0,720.0,2024-05-16
51395,5,1007,10,45.0,450.0,2024-04-12
51396,1,1004,5,180.0,900.0,2024-06-07
51397,2,1002,4,35.0,140.0,2024-04-16
51398,5,1009,4,85.0,340.0,2024-07-20
51399,3,1001,1,450.0,450.0,2024-10-17
51400,2,1005,6,185.0,1110.0,2024-03-13
51401,4,1007,4,45.0,180.0,2024-02-26
51402,2,1006,5,120.0,600.0,2024-11-09
51403,1,1002,7,35.0,245.0,2024-10-28
51404,4,1001,6,450.0,2700.0,2024-04-17
51405,4,1005,5,185.0,925.0,2024-11-06
51406,4,1012,4,40.0,160.0,2024-06-06
51407,3,1010,8,25.0,200.0,2024-01-27
51408,2,1003,3,55.0,165.0,2024-10-10
51409,5,1009,8,85.0,680.0,2024-06-29
51410,3,1004,6,180.0,1080.0,2024-10-21
51411,1,1012,4,40.0,160.0,2024-07-03
51412,3,1002,6,35.0,210.0,2024-04-27
51413,3,1007,7,45.0,315.0,2024-08-23
51414,2,1003,1,55.0,55.0,2024-12-19
51415,1,1001,2,450.0,900.0,2024-02-14
51416,4,1003,2,55.0,110.0,2024-04-25
51417,5,1006,1,120.0,120.0,2024-12-15
51418,5,1013,4,120.0,480.0,2024-06-19
51419,5,1004,6,180.0,1080.0,2024-09-09
51420,4,1010,7,25.0,175.0,2024-02-21
51421,1,1003,1,55.0,55.0,2024-07-07
51422,5,1003,1,55.0,55.0,2024-03-25
51423,1,1003,9,55.0,495.0,2024-12-29
51424,3,1012,9,40.0,360.0,2024-12-23
51425,2,1010,3,25.0,75.0,2024-09-07
51426,1,1002,7,35.0,245.0,2024-01-02
51427,1,1002,5,35.0,175.0,2024-10-06
51428,3,1009,8,85.0,680.0,2024-02-20
51429,4,1005,7,185.0,1295.0,2024-02-16
51430,2,1013,9,120.0,1080.0,2024-01-06
51431,4,1014,2,35.0,70.0,2024-10-01
51432,4,1002,9,35.0,315.0,2024-03-30
51433,1,1014,3,35.0,105.0,2024-03-08
51434,2,1009,6,85.0,510.0,2024-08-23
51435,5,1002,1,35.0,35.0,2024-01-26
51436,3,1003,2,55.0,110.0,2024-12-04
51437,5,1011,9,30.0,270.0,2024-12-27
51438,4,1010,5,25.0,125.0,2024-09-04
51439,1,1005,5,185.0,925.0,2024-02-13
51440,4,1011,7,30.0,210.0,2024-09-25
51441,2,1005,4,185.0,740.0,2024-05-11
51442,1,1011,5,30.0,150.0,2024-08-26
51443,5,1002,10,35.0,350.0,2024-09-15
51444,3,1010,8,25.0,200.0,2024-12-25
51445,2,1002,1,35.0,35.0,2024-11-04
51446,5,1004,10,180.0,1800.0,2024-12-22
51447,5,1014,6,35.0,210.0,2024-12-04
51448,4,1012,3,40.0,120.0,2024-10-12
51449,1,1003,4,55.0,220.0,2024-02-01
51450,3,1011,1,30.0,30.0,2024-02-16
51451,2,1004,6,180.0,1080.0,2024-09-23
51452,1,1002,9,35.0,315.0,2024-05-25
51453,2,1007,7,45.0,315.0,2024-10-29
51454,4,1008,7,65.0,455.0,2024-07-01
51455,5,1009,9,85.0,765.0,2024-09-28
51456,2,1012,10,40.0,400.0,2024-04-08
51457,2,1010,6,25.0,150.0,2024-12-20
51458,1,1011,7,30.0,210.0,2024-06-11
51459,1,1008,6,65.0,390.0,2024-08-02
51460,4,1007,10,45.0,450.0,2024-05-25
51461,4,1004,8,180.0,1440.0,2024-11-04
51462,4,1001,8,450.0,3600.0,2024-11-29
51463,5,1006,3,120.0,360.0,2024-03-15
51464,1,1001,10,450.0,4500.0,2024-06-12
51465,5,1004,2,180.0,360.0,2024-09-22
51466,5,1004,8,180.0,1440.0,2024-05-18
51467,2,1003,1,55.0,55.0,2024-12-20
51468,1,1010,4,25.0,100.0,2024-11-26
51469,2,1013,4,120.0,480.0,2024-09-26
51470,1,1002,1,35.0,35.0,2024-02-27
51471,1,1011,8,30.0,240.0,2024-05-09
51472,2,1006,4,120.0,480.0,2024-04-08
51473,2,1010,8,25.0,200.0,2024-06-26
51474,5,1006,7,120.0,840.0,2024-06-20
51475,1,1009,9,85.0,765.0,2024-03-19
51476,5,1007,7,45.0,315.0,2024-02-12
51477,2,1008,5,65.0,325.0,2024-08-23
51478,4,1003,5,55.0,275.0,2024-11-16
51479,1,1006,9,120.0,1080.0,2024-04-13
51480,3,1012,6,40.0,240.0,2024-10-03
51481,5,1012,7,40.0,280.0,2024-03-22
51482,2,1006,9,120.0,1080.0,2024-11-19
51483,1,1011,7,30.0,210.0,2024-11-29
51484,5,1001,10,450.0,4500.0,2024-10-08
51485,5,1011,6,30.0,180.0,2024-04-18
51486,4,1008,3,65.0,195.0,2024-12-14
51487,1,1001,10,450.0,4500.0,2024-11-22
51488,3,1003,6,55.0,330.0,2024-04-27
51489,3,1010,2,25.0,50.0,2024-06-02
51490,2,1003,8,55.0,440.0,2024-02-01
51491,5,1011,7,30.0,210.0,2024-10-13
51492,4,1012,4,40.0,160.0,2024-07-22
51493,1,1013,8,120.0,960.0,2024-11-03
51494,1,1001,5,450.0,2250.0,2024-09-27
51495,1,1001,7,450.0,3150.0,2024-06-21
51496,4,1003,3,55.0,165.0,2024-04-22
51497,1,1012,7,40.0,280.0,2024-06-28
51498,3,1003,9,55.0,495.0,2024-09-07
51499,1,1002,6,35.0,210.0,2024-12-05
51500,4,1011,7,30.0,210.0,2024-06-30
61500,4,1011,7,30.0,210.0,2024-06-30
51501,4,1003,7,55.0,385.0,2024-08-14
51502,3,1010,9,25.0,225.0,2024-08-16
51503,2,1012,6,40.0,240.0,2024-07-28
51504,4,1005,2,185.0,370.0,2024-02-21
51505,3,1008,8,65.0,520.0,2024-10-28
51506,3,1003,2,55.0,110.0,2024-04-06
51507,1,1005,6,185.0,1110.0,2024-02-29
51508,3,1004,3,180.0,540.0,2024-07-13
51509,3,1008,1,65.0,65.0,2024-03-20
51510,3,1012,6,40.0,240.0,2024-05-17
51511,5,1002,8,35.0,280.0,2024-09-14
51512,4,1011,4,30.0,120.0,2024-02-22
51513,3,1011,7,30.0,210.0,2024-03-15
51514,2,1006,4,120.0,480.0,2024-03-31
51515,2,1003,3,55.0,165.0,2024-02-13
51516,4,1009,5,85.0,425.0,2024-05-28
51517,4,1009,9,85.0,765.0,2024-05-04
51518,3,1004,10,180.0,1800.0,2024-09-14
51519,5,1003,4,55.0,220.0,2024-07-26
51520,3,1011,7,30.0,210.0,2024-06-06
51521,5,1009,8,85.0,680.0,2024-08-04
51522,3,1011,10,30.0,300.0,2024-08-19
51523,2,1006,8,120.0,960.0,2024-05-30
51524,5,1008,9,65.0,585.0,2024-01-18
51525,2,1008,3,65.0,195.0,2024-10-25
51526,3,1010,1,25.0,25.0,2024-04-23
51527,3,1013,1,120.0,120.0,2024-12-05
51528,3,1003,6,55.0,330.0,2024-11-02
51529,4,1010,9,25.0,225.0,2024-02-06
51530,4,1008,1,65.0,65.0,2024-12-23
51531,4,1006,6,120.0,720.0,2024-01-17
51532,3,1007,7,45.0,315.0,2024-02-10
51533,1,1010,5,25.0,125.0,2024-05-29
51534,3,1013,5,120.0,600.0,2024-05-09
51535,4,1003,3,55.0,165.0,2024-09-22
51536,5,1010,4,25.0,100.0,2024-04-19
51537,3,1013,4,120.0,480.0,2024-06-17
51538,4,1014,8,35.0,280.0,2024-10-15
51539,5,1007,3,45.0,135.0,2024-07-27
51540,5,1009,4,85.0,340.0,2024-11-19
51541,5,1001,10,450.0,4500.0,2024-04-07
51542,4,1014,4,35.0,140.0,2024-10-25
51543,2,1009,3,85.0,255.0,2024-01-31
51544,4,1010,2,25.0,50.0,2024-11-14
51545,5,1003,4,55.0,220.0,2024-05-10
51546,4,1001,10,450.0,4500.0,2024-09-11
51547,1,1009,6,85.0,510.0,2024-09-04
51548,2,1008,2,65.0,130.0,2024-05-15
51549,5,1009,6,85.0,510.0,2024-03-27
51550,1,1010,2,25.0,50.0,2024-12-22
51551,4,1002,5,35.0,175.0,2024-11-13
51552,3,1007,9,45.0,405.0,2024-04-04
51553,5,1014,4,35.0,140.0,2024-04-09
51554,2,1013,6,120.0,720.0,2024-03-23
51555,5,1008,5,65.0,325.0,2024-09-08
51556,1,1012,5,40.0,200.0,2024-01-06
51557,4,1001,5,450.0,2250.0,2024-06-15
51558,5,1008,6,65.0,390.0,2024-10-31
51559,5,1009,4,85.0,340.0,2024-12-18
51560,2,1001,7,450.0,3150.0,2024-12-29
51561,2,1012,1,40.0,40.0,2024-04-16
51562,4,1014,10,35.0,350.0,2024-02-05
51563,1,1003,7,55.0,385.0,2024-02-14
51564,2,1005,2,185.0,370.0,2024-01-07
51565,2,1013,8,120.0,960.0,2024-10-05
51566,5,1003,5,55.0,275.0,2024-06-25
51567,5,1002,6,35.0,210.0,2024-02-16
51568,5,1002,4,35.0,140.0,2024-08-13
51569,1,1007,3,45.0,135.0,2024-11-08
51570,1,1010,5,25.0,125.0,2024-03-10
51571,2,1011,9,30.0,270.0,2024-05-18
51572,3,1008,7,65.0,455.0,2024-08-22
51573,5,1006,9,120.0,1080.0,2024-02-21
51574,2,1005,6,185.0,1110.0,2024-07-12
51575,5,1012,10,40.0,400.0,2024-04-02
51576,5,1013,1,120.0,120.0,2024-08-28
51577,5,1001,1,450.0,450.0,2024-06-03
51578,2,1001,7,450.0,3150.0,2024-02-28
51579,1,1004,1,180.0,180.0,2024-11-03
51580,5,1001,8,450.0,3600.0,2024-09-29
51581,2,1006,8,120.0,960.0,2024-11-07
51582,1,1014,5,35.0,175.0,2024-12-02
51583,3,1010,9,25.0,225.0,2024-01-14
51584,4,1007,7,45.0,315.0,2024-07-13
51585,2,1005,2,185.0,370.0,2024-02-14
51586,3,1013,1,120.0,120.0,2024-08-15
51587,5,1010,10,25.0,250.0,2024-09-21
51588,1,1012,9,40.0,360.0,2024-02-25
51589,2,1010,6,25.0,150.0,2024-04-10
51590,2,1005,1,185.0,185.0,2024-05-09
51591,4,1011,5,30.0,150.0,2024-12-22
51592,3,1005,4,185.0,740.0,2024-07-28
51593,3,1005,8,185.0,1480.0,2024-09-13
51594,5,1005,4,185.0,740.0,2024-02-08
51595,4,1004,10,180.0,1800.0,2024-06-28
51596,4,1002,4,35.0,140.0,2024-05-09
51597,3,1011,1,30.0,30.0,2024-05-06
51598,3,1009,8,85.0,680.0,2024-09-24
51599,2,1007,2,45.0,90.0,2024-03-07
51600,3,1004,7,180.0,1260.0,2024-09-06
51601,2,1008,4,65.0,260.0,2024-05-15
51602,3,1010,3,25.0,75.0,2024-10-04
51603,4,1006,9,120.0,1080.0,2024-03-23
51604,4,1011,7,30.0,210.0,2024-01-31
51605,5,1010,3,25.0,75.0,2024-03-19
51606,1,1007,7,45.0,315.0,2024-03-11
51607,4,1005,2,185.0,370.0,2024-04-25
51608,2,1011,4,30.0,120.0,2024-04-30
51609,2,1011,2,30.0,60.0,2024-08-07
51610,3,1001,6,450.0,2700.0,2024-11-13
51611,5,1002,7,35.0,245.0,2024-03-01
51612,1,1001,6,450.0,2700.0,2024-12-16
51613,1,1003,8,55.0,440.0,2024-02-09
51614,2,1013,1,120.0,120.0,2024-09-22
51615,2,1003,2,55.0,110.0,2024-05-27
51616,2,1005,3,185.0,555.0,2024-05-15
51617,2,1007,1,45.0,45.0,2024-09-06
51618,3,1005,10,185.0,1850.0,2024-11-19
51619,1,1014,3,35.0,105.0,2024-09-02
51620,1,1013,1,120.0,120.0,2024-12-05
51621,1,1009,6,85.0,510.0,2024-05-05
51622,3,1013,5,120.0,600.0,2024-02-23
51623,2,1003,10,55.0,550.0,2024-05-23
51624,4,1010,2,25.0,50.0,2024-07-12
51625,2,1011,8,30.0,240.0,2024-08-27
51626,3,1013,1,120.0,120.0,2024-07-18
51627,4,1004,1,180.0,180.0,2024-02-27
51628,1,1009,8,85.0,680.0,2024-07-07
51629,1,1012,10,40.0,400.0,2024-05-04
51630,5,1009,5,85.0,425.0,2024-03-22
51631,5,1003,2,55.0,110.0,2024-07-19
51632,3,1004,6,180.0,1080.0,2024-04-14
51633,4,1007,2,45.0,90.0,2024-01-23
51634,4,1006,1,120.0,120.0,2024-05-07
51635,4,1009,10,85.0,850.0,2024-10-14
51636,3,1003,10,55.0,550.0,2024-04-23
51637,4,1002,1,35.0,35.0,2024-08-13
51638,5,1013,3,120.0,360.0,2024-07-18
51639,5,1003,9,55.0,495.0,2024-04-01
51640,3,1012,6,40.0,240.0,2024-02-17
51641,2,1011,4,30.0,120.0,2024-02-11
51642,3,1008,7,65.0,455.0,2024-03-09
51643,4,1013,2,120.0,240.0,2024-11-29
51644,2,1004,1,180.0,180.0,2024-07-05
51645,1,1007,3,45.0,135.0,2024-03-20
51646,2,1010,9,25.0,225.0,2024-06-24
51647,4,1005,8,185.0,1480.0,2024-09-01
51648,3,1002,3,35.0,105.0,2024-06-04
51649,1,1011,1,30.0,30.0,2024-06-17
51650,3,1012,3,40.0,120.0,2024-08-09
51651,1,1014,3,35.0,105.0,2024-06-09
51652,2,1001,3,450.0,1350.0,2024-02-29
51653,1,1010,6,25.0,150.0,2024-11-26
51654,4,1013,6,120.0,720.0,2024-10-04
51655,3,1006,6,120.0,720.0,2024-09-27
51656,2,1011,1,30.0,30.0,2024-10-10
51657,2,1009,10,85.0,850.0,2024-05-24
51658,1,1002,9,35.0,315.0,2024-05-18
51659,1,1013,1,120.0,120.0,2024-07-04
51660,1,1011,8,30.0,240.0,2024-07-30
